ano,sigla_uf,id_municipio,produto,area_destinada_colheita,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao
2021,MG,3124104,Café (em grão) Arábica,52,52,89,1712,965
2019,MG,3114550,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3107406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3153400,Café (em grão) Arábica,3800,3800,8830,2324,54751
2014,MG,3156502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3158904,Café (em grão) Arábica,5000,5000,7500,1500,48000
2023,MG,3168507,Café (em grão) Arábica,705,705,1058,1501,14548
2013,MG,3132701,Café (em grão) Arábica,90,90,108,1200,454
2013,MG,3144607,Café (em grão) Arábica,15975,15975,26838,1680,133009
2013,MG,3156908,Café (em grão) Arábica,2000,2000,3732,1866,18745
2020,MG,3150802,Café (em grão) Arábica,200,200,480,2400,3890
2020,MG,3143153,Café (em grão) Arábica,40,40,24,600,180
2011,MG,3162906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3170057,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3101201,Café (em grão) Arábica,13,13,23,1769,175
2018,MG,3154606,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3108008,Café (em grão) Arábica,2500,2500,4250,1700,31875
2018,MG,3114105,Café (em grão) Arábica,4000,4000,6240,1560,43680
2021,MG,3130606,Café (em grão) Arábica,2400,2400,3600,1500,50250
2021,MG,3114303,Café (em grão) Arábica,10760,10760,16582,1541,218704
2021,MG,3148707,Café (em grão) Arábica,20,20,24,1200,260
2019,MG,3158706,Café (em grão) Arábica,3,3,4,1333,26
2014,MG,3128253,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3170008,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3116605,Café (em grão) Arábica,306,306,734,2399,10276
2013,MG,3107901,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3135803,Café (em grão) Arábica,20,20,18,900,59
2013,MG,3111705,Café (em grão) Arábica,1865,1865,2798,1500,11192
2020,MG,3124203,Café (em grão) Arábica,9000,9000,18360,2040,151960
2020,MG,3116001,Café (em grão) Arábica,2560,2560,4378,1710,34243
2015,MG,3131307,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3156304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3160959,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3141207,Café (em grão) Arábica,185,185,389,2103,2918
2015,MG,3137700,Café (em grão) Arábica,8625,8625,12420,1440,93150
2021,MG,3129657,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3141603,Café (em grão) Arábica,22,22,15,682,200
2021,MG,3145307,Café (em grão) Arábica,826,826,1013,1226,13179
2019,MG,3133006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3156403,Café (em grão) Arábica,5100,5100,11628,2280,87210
2014,MG,3133105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3113800,Café (em grão) Arábica,27,27,24,889,134
2023,MG,3161007,Café (em grão) Arábica,130,130,156,1200,2145
2023,MG,3117900,Café (em grão) Arábica,330,330,396,1200,5448
2013,MG,3133006,Café (em grão) Arábica,5,5,10,2000,44
2020,MG,3166402,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3151800,Café (em grão) Arábica,3500,3500,6300,1800,49770
2020,MG,3128204,Café (em grão) Arábica,150,150,180,1200,1367
2015,MG,3130051,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3149408,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3108602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3113701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3130507,Café (em grão) Arábica,4550,4550,11193,2460,78351
2018,MG,3114550,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3140407,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3165701,Café (em grão) Arábica,80,80,151,1888,1022
2018,MG,3149903,Café (em grão) Arábica,3050,3050,5490,1800,40626
2015,MG,3171154,Café (em grão) Arábica,3500,3500,4200,1200,32886
2015,MG,3141009,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3157104,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3102803,Café (em grão) Arábica,320,320,448,1400,6191
2021,MG,3109204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3170909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3162252,Café (em grão) Arábica,12,12,9,750,54
2014,MG,3116001,Café (em grão) Arábica,2013,2013,3020,1500,20732
2017,MG,3150307,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3148806,Café (em grão) Arábica,200,200,237,1185,1422
2022,MG,3133758,Café (em grão) Arábica,9,9,13,1444,264
2022,MG,3119500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3156106,Café (em grão) Arábica,216,216,389,1801,3248
2010,MG,3116803,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3131000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3128253,Café (em grão) Arábica,3,3,4,1333,24
2012,MG,3144508,Café (em grão) Arábica,1520,1520,2736,1800,15732
2023,MG,3160900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3117108,Café (em grão) Arábica,6292,6292,10684,1698,52560
2013,MG,3110004,Café (em grão) Arábica,75,75,70,933,277
2013,MG,3143153,Café (em grão) Arábica,160,160,72,450,238
2020,MG,3140852,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3167004,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3164431,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3103207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3164308,Café (em grão) Arábica,6000,6000,9720,1620,69984
2018,MG,3133303,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3138682,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3152303,Café (em grão) Arábica,600,600,720,1200,4320
2015,MG,3141603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3165008,Café (em grão) Arábica,353,353,593,1680,3973
2019,MG,3153905,Café (em grão) Arábica,3,3,5,1667,31
2019,MG,3148905,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3150570,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3139607,Café (em grão) Arábica,1000,1000,279,279,1604
2014,MG,3105608,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3141108,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3163300,Café (em grão) Arábica,2,2,1,500,4
2017,MG,3125903,Café (em grão) Arábica,54,54,32,593,262
2017,MG,3165560,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3163201,Café (em grão) Arábica,170,170,286,1682,5886
2016,MG,3147006,Café (em grão) Arábica,1235,1235,2964,2400,23119
2016,MG,3152204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3135357,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3143807,Café (em grão) Arábica,14,14,18,1286,248
2014,MG,3145604,Café (em grão) Arábica,5500,5500,7590,1380,51992
2017,MG,3147006,Café (em grão) Arábica,1496,1496,3590,2400,26925
2017,MG,3112109,Café (em grão) Arábica,4600,4600,6680,1452,47094
2022,MG,3124609,Café (em grão) Arábica,10,10,15,1500,304
2022,MG,3103108,Café (em grão) Arábica,40,40,48,1200,984
2022,MG,3109204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3164605,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3130606,Café (em grão) Arábica,1420,1420,2982,2100,24196
2010,MG,3156403,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3109303,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3127800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3103009,Café (em grão) Arábica,80,80,96,1200,539
2023,MG,3161809,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3120805,Café (em grão) Arábica,80,80,72,900,526
2022,MG,3167400,Café (em grão) Arábica,1560,1560,1404,900,28396
2022,MG,3163409,Café (em grão) Arábica,2,2,1,500,20
2022,MG,3104007,Café (em grão) Arábica,3403,3403,3668,1078,75459
2016,MG,3129608,Café (em grão) Arábica,680,680,1428,2100,11138
2016,MG,3143450,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3144904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3139706,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3131307,Café (em grão) Arábica,20,20,33,1650,198
2012,MG,3153004,Café (em grão) Arábica,1990,1990,2985,1500,18743
2017,MG,3110400,Café (em grão) Arábica,1150,1150,1985,1726,14868
2022,MG,3120102,Café (em grão) Arábica,2,2,2,1000,40
2010,MG,3118106,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3141207,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3135407,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3134400,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3150406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3121704,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3143005,Café (em grão) Arábica,4000,4000,3840,960,78880
2022,MG,3163706,Café (em grão) Arábica,60,60,108,1800,2187
2016,MG,3114303,Café (em grão) Arábica,9800,9800,23256,2373,180720
2010,MG,3150307,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3132800,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3121308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3132503,Café (em grão) Arábica,500,500,480,960,2736
2012,MG,3143450,Café (em grão) Arábica,30,30,36,1200,210
2012,MG,3159357,Café (em grão) Arábica,2800,2800,2520,900,16380
2012,MG,3148400,Café (em grão) Arábica,40,40,36,900,216
2014,MG,3168408,Café (em grão) Arábica,45,45,32,711,232
2017,MG,3128006,Café (em grão) Arábica,5,5,8,1600,56
2017,MG,3115474,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3144904,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3116407,Café (em grão) Arábica,3570,3570,4605,1290,94541
2022,MG,3114550,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3108255,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3171204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3154606,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3144201,Café (em grão) Arábica,2,2,2,1000,12
2017,MG,3145372,Café (em grão) Arábica,21,21,15,714,98
2017,MG,3149952,Café (em grão) Arábica,2,2,2,1000,13
2017,MG,3118304,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3141702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3104502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3137908,Café (em grão) Arábica,25,25,60,2400,1200
2016,MG,3111309,Café (em grão) Arábica,4400,4400,7920,1800,55440
2016,MG,3151800,Café (em grão) Arábica,4000,4000,6240,1560,49920
2016,MG,3166006,Café (em grão) Arábica,300,300,360,1200,2520
2016,MG,3171402,Café (em grão) Arábica,2000,2000,2400,1200,16320
2016,MG,3143302,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3157906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3108503,Café (em grão) Arábica,380,380,342,900,2052
2012,MG,3152501,Café (em grão) Arábica,120,120,137,1142,868
2022,MG,3110707,Café (em grão) Arábica,2350,2350,3102,1320,64056
2022,MG,3165560,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3129905,Café (em grão) Arábica,1300,1300,1794,1380,36732
2016,MG,3115201,Café (em grão) Arábica,195,195,410,2103,3423
2016,MG,3118205,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3146909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3111804,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3150604,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3130200,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3131901,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3138203,Café (em grão) Arábica,5100,5100,7650,1500,109062
2013,MG,3122900,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3129905,Café (em grão) Arábica,1800,1800,3780,2100,15974
2013,MG,3134806,Café (em grão) Arábica,2185,2185,2622,1200,12455
2013,MG,3171501,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3162955,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3165701,Café (em grão) Arábica,101,101,139,1376,1043
2011,MG,3142700,Café (em grão) Arábica,NA,NA,NA,NA,NA
2017,MG,3100807,Café (em grão) Arábica,975,975,1801,1847,13652
2018,MG,3125200,Café (em grão) Arábica,1160,1160,1750,1509,12336
2018,MG,3160504,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3141702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3132701,Café (em grão) Arábica,180,180,216,1200,1296
2015,MG,3158201,Café (em grão) Arábica,60,60,54,900,324
2021,MG,3104452,Café (em grão) Arábica,760,760,638,839,8485
2021,MG,3145059,Café (em grão) Arábica,1,1,3,3000,33
2021,MG,3162906,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3165305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3158904,Café (em grão) Arábica,7000,7000,9240,1320,129945
2021,MG,3143450,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3137536,Café (em grão) Arábica,134,134,240,1791,1556
2017,MG,3113909,Café (em grão) Arábica,10030,10030,17400,1735,129456
2017,MG,3168002,Café (em grão) Arábica,635,635,920,1449,7102
2022,MG,3110400,Café (em grão) Arábica,2270,2270,3133,1380,64273
2022,MG,3101805,Café (em grão) Arábica,NA,NA,NA,NA,NA
2022,MG,3171808,Café (em grão) Arábica,89,89,117,1315,2340
2016,MG,3137106,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3154150,Café (em grão) Arábica,2600,2600,3744,1440,28080
2016,MG,3165404,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3115805,Café (em grão) Arábica,NA,NA,NA,NA,NA
2016,MG,3128006,Café (em grão) Arábica,NA,NA,NA,NA,NA
2010,MG,3126752,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3127305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2012,MG,3164605,Café (em grão) Arábica,4,4,5,1250,31
2012,MG,3130655,Café (em grão) Arábica,180,180,378,2100,2198
2023,MG,3110301,Café (em grão) Arábica,1200,1200,1872,1560,26196
2023,MG,3141900,Café (em grão) Arábica,2,2,3,1500,42
2013,MG,3109204,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3128808,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3159506,Café (em grão) Arábica,2000,2000,3540,1770,27984
2020,MG,3113909,Café (em grão) Arábica,11000,11000,19800,1800,162360
2020,MG,3130606,Café (em grão) Arábica,2050,2050,5043,2460,39840
2020,MG,3151602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3114105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3156908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3164803,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3116159,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3118908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3101607,Café (em grão) Arábica,11674,11674,27265,2336,196018
2018,MG,3151305,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3160702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3150570,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3167301,Café (em grão) Arábica,3,3,3,1000,20
2019,MG,3132008,Café (em grão) Arábica,5,5,3,600,18
2019,MG,3108602,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3138005,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3144003,Café (em grão) Arábica,7093,7093,8086,1140,38004
2012,MG,3129905,Café (em grão) Arábica,1400,1400,2520,1800,14500
2012,MG,3114550,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3134905,Café (em grão) Arábica,3755,3755,4356,1160,60853
2023,MG,3153806,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3114550,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3118205,Café (em grão) Arábica,10,10,13,1300,64
2013,MG,3113305,Café (em grão) Arábica,4040,4040,3636,900,15806
2013,MG,3170909,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3150109,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3133907,Café (em grão) Arábica,90,90,162,1800,972
2011,MG,3114600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3145000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3113602,Café (em grão) Arábica,1170,1170,1404,1200,19960
2019,MG,3163805,Café (em grão) Arábica,1580,1580,2059,1303,13384
2019,MG,3161700,Café (em grão) Arábica,300,300,576,1920,3730
2019,MG,3126000,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3106606,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3118908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3148301,Café (em grão) Arábica,1400,1400,2268,1620,18841
2020,MG,3137205,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3115458,Café (em grão) Arábica,450,450,405,900,2835
2011,MG,3140308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3160009,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3159506,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3105301,Café (em grão) Arábica,430,430,774,1800,5341
2018,MG,3148756,Café (em grão) Arábica,4900,4900,5880,1200,41160
2021,MG,3105608,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3171303,Café (em grão) Arábica,745,745,671,901,9260
2019,MG,3171402,Café (em grão) Arábica,760,760,775,1020,4883
2019,MG,3149101,Café (em grão) Arábica,2600,2600,3900,1500,25350
2019,MG,3170057,Café (em grão) Arábica,3884,3884,5127,1320,32813
2014,MG,3144201,Café (em grão) Arábica,2,2,2,1000,14
2014,MG,3123858,Café (em grão) Arábica,350,350,336,960,2439
2014,MG,3113107,Café (em grão) Arábica,15,15,5,333,30
2023,MG,3118601,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3110202,Café (em grão) Arábica,850,850,697,820,9664
2023,MG,3132305,Café (em grão) Arábica,448,448,430,960,5997
2023,MG,3123528,Café (em grão) Arábica,5550,5550,7659,1380,106141
2023,MG,3150604,Café (em grão) Arábica,5,5,6,1200,83
2023,MG,3157500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3129103,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3150000,Café (em grão) Arábica,1,1,1,1000,4
2013,MG,3137007,Café (em grão) Arábica,445,445,494,1110,2025
2020,MG,3132206,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3126752,Café (em grão) Arábica,200,200,216,1080,1512
2011,MG,3170503,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3158003,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3165701,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3119401,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3118502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3126505,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3158953,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3115474,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3162955,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3149804,Café (em grão) Arábica,8460,8460,14045,1660,105338
2014,MG,3152501,Café (em grão) Arábica,90,90,70,778,485
2014,MG,3113503,Café (em grão) Arábica,200,200,180,900,1260
2012,MG,3170701,Café (em grão) Arábica,7670,7670,10124,1320,63241
2023,MG,3157401,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3129806,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3153103,Café (em grão) Arábica,300,300,360,1200,1440
2013,MG,3104502,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3137536,Café (em grão) Arábica,7,7,21,3000,84
2013,MG,3139607,Café (em grão) Arábica,1850,1850,1332,720,4942
2013,MG,3162658,Café (em grão) Arábica,8,8,9,1125,36
2013,MG,3169356,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3116506,Café (em grão) Arábica,5,5,4,800,28
2015,MG,3107406,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3106606,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3131802,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3121803,Café (em grão) Arábica,6,6,4,667,24
2021,MG,3100708,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3114600,Café (em grão) Arábica,28,28,34,1214,510
2019,MG,3126604,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3101003,Café (em grão) Arábica,500,500,1350,2700,9000
2019,MG,3116506,Café (em grão) Arábica,5,5,3,600,18
2019,MG,3118908,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3172103,Café (em grão) Arábica,NA,NA,NA,NA,NA
2014,MG,3132909,Café (em grão) Arábica,6844,6844,10950,1600,76650
2014,MG,3104452,Café (em grão) Arábica,440,440,396,900,2574
2014,MG,3130101,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3169208,Café (em grão) Arábica,1300,1300,1716,1320,23559
2023,MG,3160603,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3166204,Café (em grão) Arábica,30,30,45,1500,623
2013,MG,3128006,Café (em grão) Arábica,30,30,13,433,52
2020,MG,3111150,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3116308,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3113503,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3164472,Café (em grão) Arábica,2500,2500,4100,1640,27331
2018,MG,3119500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2015,MG,3166105,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3139805,Café (em grão) Arábica,100,100,142,1420,1953
2021,MG,3140506,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3127701,Café (em grão) Arábica,7,7,5,714,31
2019,MG,3147204,Café (em grão) Arábica,6895,6895,10756,1560,71527
2019,MG,3112653,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3122306,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3170602,Café (em grão) Arábica,2350,2350,3495,1487,47996
2023,MG,3136702,Café (em grão) Arábica,7,7,5,714,74
2023,MG,3162559,Café (em grão) Arábica,6000,6000,7200,1200,99240
2013,MG,3142205,Café (em grão) Arábica,655,655,786,1200,3449
2013,MG,3115474,Café (em grão) Arábica,NA,NA,NA,NA,NA
2020,MG,3164704,Café (em grão) Arábica,12280,12280,23689,1929,195230
2015,MG,3121803,Café (em grão) Arábica,95,95,114,1200,798
2015,MG,3109600,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3143153,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3171154,Café (em grão) Arábica,NA,NA,NA,NA,NA
2011,MG,3119005,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3164209,Café (em grão) Arábica,NA,NA,NA,NA,NA
2018,MG,3113206,Café (em grão) Arábica,9,9,11,1222,77
2018,MG,3138500,Café (em grão) Arábica,NA,NA,NA,NA,NA
2021,MG,3145109,Café (em grão) Arábica,12742,12742,17584,1380,236966
2019,MG,3123106,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3160702,Café (em grão) Arábica,NA,NA,NA,NA,NA
2019,MG,3114402,Café (em grão) Arábica,10150,10150,19662,1937,133033
2012,MG,3145901,Café (em grão) Arábica,35,35,50,1429,291
2023,MG,3170479,Café (em grão) Arábica,NA,NA,NA,NA,NA
2023,MG,3158706,Café (em grão) Arábica,3,3,4,1333,55
2013,MG,3111150,Café (em grão) Arábica,NA,NA,NA,NA,NA
2013,MG,3130556,Café (em grão) Arábica,2950,2950,3540,1200,16107
2013,MG,3165008,Café (em grão) Arábica,560,560,840,1500,3948
2020,MG,3153004,Café (em grão) Arábica,2500,2500,5250,2100,42504
